project_id,site,transect,survey_date,image_id,image_file,image_path,point_id,cpce_x,cpce_y,cpce_width,cpce_height,image_width,image_height,x_px,y_px,raw_code,raw_label,full_label,clean_label,label_class,major_category,ml_class,class_id,reviewer,notes,cpce_note_type,cpc_file,codefile_path,cpce_image_path,cpce_header_width,cpce_header_height,roi_x_min,roi_x_max,roi_y_min,roi_y_max,include_in_analysis,include_in_ml,color_hex
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,87,39510,18123,45342.36,28733.86,3023,1917,2634,1209,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,88,39336,21134,45342.36,28733.86,3023,1917,2623,1410,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,89,37637,24620,45342.36,28733.86,3023,1917,2509,1643,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,90,37112,27129,45342.36,28733.86,3023,1917,2474,1810,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,91,45113,1935,45342.36,28733.86,3023,1917,3008,129,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,92,42793,3672,45342.36,28733.86,3023,1917,2853,245,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,93,41907,8377,45342.36,28733.86,3023,1917,2794,559,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,94,44335,10018,45342.36,28733.86,3023,1917,2956,668,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,95,44518,14069,45342.36,28733.86,3023,1917,2968,939,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,96,42465,15133,45342.36,28733.86,3023,1917,2831,1010,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,97,42228,18174,45342.36,28733.86,3023,1917,2815,1212,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,98,41989,20300,45342.36,28733.86,3023,1917,2799,1354,PEYS,PEYS,Peyssonnelia,Peyssonnelia,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,99,40955,25521,45342.36,28733.86,3023,1917,2730,1703,PEYS,PEYS,Peyssonnelia,Peyssonnelia,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,100,43775,26326,45342.36,28733.86,3023,1917,2919,1756,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
